season,first_conductor,orch,first_location,first_venue,event_name,first_date,num_perfs,first_soloist,id
2008,"Maazel, Lorin",NYP,"Chapel Hill, NC",MEM,T,2009-03-03,1,None,9995
2008,"Maazel, Lorin",NYP,"Chapel Hill, NC",MEM,T,2009-03-04,1,None,9996
2008,"Maazel, Lorin",NYP,"Danville, KY",NOR,T,2009-03-05,1,None,9997
2008,"Maazel, Lorin",NYP,"Ann Arbor, MI",HIL,T,2009-03-07,1,None,9998
2008,"Maazel, Lorin",NYP,"Ann Arbor, MI",HIL,T,2009-03-08,1,None,9999
1992,"Magiera, Leone",MEM,"Manhattan, NY",CPG,P,1993-06-26,1,"Pavarotti, Luciano 3",10000
2008,"Maazel, Lorin",NYP,"Chicago, IL",ORC,T,2009-03-09,1,None,10001
2008,"Robertson, David",NYP,"Manhattan, NY",SJD,SJD,2009-05-25,1,"Gomyo, Karen",10002
2008,"Musiker, Lee",NYP,"Manhattan, NY",AFH,SUB,2009-05-30,1,"Cook, Barbara 4",10003
2007,"Tovey, Bramwell",NYP,"Manhattan, NY",AFH,SC,2008-06-26,1,"Yang, Joyce",10005
2008,"Tovey, Bramwell",NYP,"Manhattan, NY",AFH,SC,2009-06-30,3,"Feltsman, Vladimir",10010
2008,"Tovey, Bramwell",NYP,"Manhattan, NY",AFH,SC,2009-07-03,1,"Hamelin, Marc-André",10011
2008,"Gilbert, Alan",NYP,"Manhattan, NY",CPG,P,2009-07-14,2,None,10012
2008,"Tovey, Bramwell",NYP,"Manhattan, NY",AFH,SC,2009-07-07,2,"Dinnerstein, Simone",10013
2008,"Tovey, Bramwell",NYP,"Manhattan, NY",AFH,SC,2009-07-09,1,"Graves, Denyce",10014
2008,"Tovey, Bramwell",NYP,"Bethel, NY",BWC,RO,2009-07-11,1,"Graves, Denyce",10015
2008,"Gilbert, Alan",NYP,"Manhattan, NY",CPG,P,2009-07-17,1,"Gunn, Nathan",10016
2007,"Tovey, Bramwell 2",NYP,"Manhattan, NY",AFH,SC,2008-07-04,1,United States Military Academy Band,10017
2007,"Jordan, Philippe",NYP,"Manhattan, NY",AFH,SUB,2007-12-08,1,"Aimard, Pierre-Laurent",10019
2007,"Maazel, Lorin",NYP,"Pyongyang, DEMOCRATIC PEOPLE'S REPUBLIC OF KOREA",EPG,T,2008-02-26,1,None,10020
2007,"Maazel, Lorin",NYP,"Seoul, KOREA",SAC,T,2008-02-28,1,"Son, Yeol-Eum",10021
2008,"Gilbert, Alan",NYP,"Vail, CO",GRF,T,2009-07-24,1,"Gunn, Nathan",10022
2008,"Gilbert, Alan",NYP,"Vail, CO",GRF,T,2009-07-25,1,"Szeps-Znaider, Nikolaj",10023
2008,"Tovey, Bramwell 2",NYP,"Vail, CO",GRF,T,2009-07-26,1,"Dinnerstein, Simone",10024
2008,"Tovey, Bramwell",NYP,"Vail, CO",GRF,T,2009-07-29,1,"Graves, Denyce",10025
2008,"Gilbert, Alan",NYP,"Vail, CO",GRF,T,2009-07-30,1,None,10026
2008,"Gilbert, Alan",NYP,"Vail, CO",GRF,T,2009-07-31,1,None,10027
2007,"Maazel, Lorin",NYP,"Manhattan, NY",AFH,SUB,2008-01-03,1,"Hagner, Viviane 3",10032
2007,"Stucky, Steven",MUS,"Manhattan, NY",AFH,HN,2008-01-30,4,"Cairncross, Heather 6",10036
2007,None,MUS,"Hong Kong, CHINA",USC,TC,2008-02-14,1,"Staples, Sheryl 3",10037
2007,None,MUS,"Manhattan, NY",KAP,PAT,2007-12-05,1,"Kaufman, Mindy 8",10038
2007,None,MUS,"Manhattan, NY",LNK,C,2008-03-11,1,"Zeltser, Elizabeth 4",10057
2007,"Tovey, Bramwell",NYP,"Manhattan, NY",CPG,P,2008-06-24,1,None,10058
2007,"Gilbert, Alan",MUS,"Manhattan, NY",AFH,HN,2008-03-13,2,"Stucky, Steven 6",10059
2007,None,MUS,"Manhattan, NY",KAP,PAT,2008-03-26,1,"Kim, Lisa 5",10060
2007,"Gilbert, Alan",NYP,"Brooklyn, NY",PRO,P,2008-07-14,1,"Staples, Sheryl 3",10061
2007,"Zhang, Xian",NYP,"Holmdel, NJ",PNC,RO,2008-07-09,1,"Staples, Sheryl 3",10071
1991,None,MUS,"Manhattan, NY",MC,C,1991-11-13,1,"Dicterow, Glenn 8",10076
1990,None,MUS,"Manhattan, NY",AFH,PRE,1991-01-29,1,"Simenauer, Peter 5",10077
1990,None,MUS,"Manhattan, NY",AFH,PRE,1991-02-07,1,"Levinson, Gary 5",10078
1990,None,MUS,"Spartanburg, SC",DRH,C,1991-02-18,1,"Banat, Gabriel 7",10079
1990,None,MUS,"Manhattan, NY",AFH,PRE,1991-03-08,1,"Sylar, Sherry 5",10080
1990,"Gilbert, David",NYP,"Manhattan, NY",AFH,Y,1991-03-13,1,"Robinson, Harold 4",10081
1990,None,PRE,"Manhattan, NY",AFH,PRE,1991-04-25,1,North Carolina School of the Arts Chamber Ensemble,10082
1990,None,PRE,"Manhattan, NY",AFH,PRE,1991-05-17,1,Indiana University Piano Quartet 5,10083
1990,None,NYE,"Manhattan, NY",WGA,C,1991-05-29,1,"Sylar, Sherry 10",10084
2006,None,PRE,"Manhattan, NY",WRF,INS,2007-04-21,1,"Drucker, Stanley 8",10085
2006,"Sobol, Mordechai 2",MUS,"Manhattan, NY",MOL,C,2006-12-03,1,"Helfgot, Yitzchok Meir 4",10086
1990,None,MUS,"Greenvale, NY",HIL,C,1991-06-30,1,"Smith, Philip 9",10087
2006,None,MUS,"Manhattan, NY",HOC,C,2007-02-26,1,"Zeltser, Elizabeth 5",10088
1990,None,MUS,"Greenvale, NY",HIL,C,1991-07-07,1,"Siebert, Renee (Renée) 9",10089
2006,None,MUS,"Manhattan, NY",MRK,VY,2007-04-15,2,"McDermott, Kerry 12",10091
1993,None,MUS,"Manhattan, NY",ETH,C,1993-10-14,1,"Ax, Emanuel 11",10092
1994,None,MUS,"Luxembourg, LUXEMBOURG",VIL,TC,1995-06-14,1,"Simenauer, Peter 10",10093
1994,None,PRE,"Manhattan, NY",AFH,PRE,1995-07-21,2,"Roesel, Peter",10094
1996,"Masur, Kurt",NYP,"Manhattan, NY",AFH,F,1997-07-19,1,"Mutter, Anne-Sophie 6",10095
1995,None,PRE,"Manhattan, NY",ALI,F,1996-02-06,1,"Morente, Enrique 6",10096
1995,None,PRE,"Manhattan, NY",MRK,F,1996-02-11,1,"Romero, Pepe",10097
1998,None,PRE,"Manhattan, NY",AFH,PRE,1998-12-10,1,"Verbit, Marthanne 2",10098
1998,None,PRE,"Manhattan, NY",AFH,C,1998-12-21,1,"King's Singers, The 7",10099
2007,"Gier, Delta David",NYP,"Manhattan, NY",AFH,Young People's Concerts for Schools,2008-05-02,1,"Wiprud, Theodore",10100
2001,None,MUS,"Manhattan, NY",FRB,WTC,2001-12-17,1,"Smith, Philip 6",10101
2007,"Gier, Delta David",NYP,"Manhattan, NY",AFH,Young People's Concerts for Schools,2008-05-02,1,"Wiprud, Theodore",10102
2005,None,MUS,"Rome, ITALY",TAV,TC,2006-06-07,1,"Phelps, Cynthia 4",10103
2005,None,MUS,"Florence, ITALY",PAL,TP,2006-06-12,1,"Ba, Duoming 6",10104
2007,None,PRE,"Manhattan, NY",GWL,INS,2007-10-13,1,"Horowitz, Joseph 6",10105
2007,None,MUS,"Manhattan, NY",RUB,PAT,2007-11-07,1,"Staples, Sheryl 2",10106
2007,"Maazel, Lorin 3",MUS,"Shanghai, CHINA",SGT,Tour - Young People's Concerts for Schools,2008-02-21,1,Shanghai Conservatory of Music,10107
2007,"Robertson, David",NYP,"Manhattan, NY",AFH,SUB,2008-05-30,1,"Ax, Emanuel",10125
2007,"Robertson, David",NYP,"Manhattan, NY",AFH,SUB,2008-05-31,1,"Ax, Emanuel",10126
2008,None,MUS,"Zurich, SWITZERLAND",TON,TC,2008-09-01,1,"Langevin, Robert 4",10129
2008,None,NYE,"Manhattan, NY",MRK,C,2008-11-16,1,"Rabinova, Anna 20",10130
2007,"Zhang, Xian",NYP,"Staten Island, NY",RCB,P,2008-07-08,1,"Staples, Sheryl 3",10131
2008,None,MUS,"Manhattan, NY",MET,C,2009-01-04,1,"Bronfman, Yefim 6",10132
2008,None,PRE,"Manhattan, NY",MOR,C,2008-10-04,1,"Salters, Stephen 3",10133
2007,None,MUS,"Manhattan, NY",LIN,C,2008-06-21,1,New York Philharmonic Principal Brass Quintet,10134
2008,None,MUS,"Manhattan, NY",MET,C,2009-01-11,1,"Mustonen, Olli 5",10135
2008,None,NYE,"Manhattan, NY",MRK,C,2009-01-25,1,"Kwon, Soohyun 11",10136
2008,None,NYE,"Manhattan, NY",MRK,C,2009-02-15,1,"Kaufman, Mindy 14",10137
2008,None,NYE,"Manhattan, NY",MRK,C,2009-03-15,1,"Lu, Kuan Cheng 10",10138
2008,"Maazel, Lorin",NYP,"Essen, GERMANY",PHI,T,2008-09-06,1,None,10139
2008,None,NYE,"Manhattan, NY",MRK,C,2009-04-19,1,"Myers, Philip 15",10140
2008,"Maazel, Lorin",NYP,"Manhattan, NY",AFH,SUB,2008-09-18,1,"Bronfman, Yefim",10142
2008,"Maazel, Lorin",NYP,"Manhattan, NY",AFH,HN,2008-10-02,1,"Rabinova, Anna 3",10143
2008,None,MUS,"Staten Island, NY",CUNY,C,2008-10-20,1,"Ralske, Erik 9",10144
2008,None,MUS,"Manhattan, NY",BPK,C,2008-09-23,1,"Tarnopolsky, Matías 6",10145
2008,None,MUS,"London, ENGLAND",WYC,TC,2008-08-27,1,"Langevin, Robert 4",10146
2008,"Eschenbach, Christoph",NYP,"Manhattan, NY",AFH,SUB,2008-11-05,1,"Lang, Lang",10147
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2009-09-16,1,"Fleming, Renee (Renée)",10149
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2009-09-17,3,"Lang, Petra 4",10150
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2009-09-24,1,"Zimmermann, Frank Peter",10151
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2009-09-30,3,"Ax, Emanuel",10152
2009,"Gilbert, Alan",NYP,"Katonah, NY",CAR,RO,2009-10-02,1,"Ax, Emanuel",10153
2009,"Gilbert, Alan",NYP,"Tokyo, JAPAN",SUN,T,2009-10-08,1,"Ax, Emanuel",10154
2009,"Gilbert, Alan",NYP,"Tokyo, JAPAN",SUN,T,2009-10-10,1,None,10155
2009,"Gilbert, Alan",NYP,"Dortmund, GERMANY",KON,T,2010-01-30,1,"Hampson, Thomas",10156
2009,"Gilbert, Alan",NYP,"Tokyo, JAPAN",SUN,TY,2009-10-10,1,"Suzuki, Manabu",10157
2009,"Jarvi [Järvi], Neeme",NYP,"Manhattan, NY",AFH,SUB,2009-11-05,4,"Martinpelto, Hillevi 2",10158
2009,"Boico, Daniel",NYP,"Manhattan, NY",AFH,Y,2009-11-07,1,"Wiprud, Theodore 3",10159
2009,"Zhang, Xian",NYP,"Manhattan, NY",AFH,SUB,2009-11-12,4,"Ohlsson, Garrick",10160
2009,"Muti, Riccardo",NYP,"Manhattan, NY",AFH,SUB,2009-11-19,2,None,10161
2009,"Muti, Riccardo",NYP,"Manhattan, NY",AFH,SUB,2009-11-27,2,None,10162
2009,"Muti, Riccardo",NYP,"Manhattan, NY",AFH,SMC,2009-11-28,1,"Dicterow, Glenn 6",10163
2009,"Salonen, Esa-Pekka",NYP,"Manhattan, NY",AFH,SUB,2009-12-03,4,"Fray, David",10164
2009,"Boico, Daniel",NYP,"Manhattan, NY",AFH,Y,2009-12-12,1,"Wiprud, Theodore 4",10165
2009,"Rilling, Helmuth",NYP,"Manhattan, NY",AFH,SUB,2009-12-15,5,"Dasch, Annette 11",10166
2009,"Dohnanyi, Christoph von",NYP,"Manhattan, NY",AFH,SUB,2009-12-10,3,"Dicterow, Glenn 2",10167
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-01-08,2,"Bronfman, Yefim",10168
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,NYE,2009-12-31,1,"Hampson, Thomas",10169
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2009-12-29,3,"Andsnes, Leif Ove",10170
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-01-14,3,"Hampson, Thomas",10171
2009,"Gilbert, Alan",NYP,"Zaragoza, SPAIN",AUD,T,2010-01-22,1,"Bronfman, Yefim",10172
2009,"Gilbert, Alan",NYP,"Barcelona, SPAIN",PAL,T,2010-01-21,1,"Hampson, Thomas",10173
2009,"Gilbert, Alan",NYP,"Frankfurt, GERMANY",ALT,T,2010-01-27,1,"Bronfman, Yefim",10174
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-02-10,4,"Wang, Liang 4",10176
2009,"Gilbert, Alan",NYP,"Manhattan, NY",CH,SUB,2010-02-13,1,"Kriikku, Kari",10177
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,RHC,2010-01-06,1,None,10178
2009,"Robertson, David",NYP,"Manhattan, NY",AFH,SUB,2010-02-18,3,"Hodges, Nicolas",10179
2009,"Robertson, David",NYP,"Manhattan, NY",AFH,SUB,2010-02-25,3,"Shaham, Gil",10180
2009,"Robertson, David",NYP,"Manhattan, NY",AFH,SMC,2010-02-27,1,"Shaham, Gil 8",10181
2009,"Muti, Riccardo",NYP,"Manhattan, NY",AFH,SUB,2010-03-04,3,"Schiff, András",10182
2009,"Muti, Riccardo",NYP,"Manhattan, NY",AFH,SUB,2010-03-10,3,"Repin, Vadim",10183
2009,"Eschenbach, Christoph",NYP,"Manhattan, NY",AFH,SUB,2010-03-18,3,"Zukerman, Pinchas",10184
2009,"Kahane, Jeffrey",NYP,"Manhattan, NY",AFH,SUB,2010-03-25,3,"Kahane, Jeffrey",10185
2009,"Boico, Daniel",NYP,"Manhattan, NY",AFH,Y,2010-03-27,1,"Wiprud, Theodore 7",10186
2009,"Pappano, Antonio",NYP,"Manhattan, NY",AFH,SUB,2010-04-08,3,"Bell, Joshua",10187
2009,"Pappano, Antonio",NYP,"Manhattan, NY",AFH,RHC,2010-04-07,1,None,10188
2009,"Muti, Riccardo",NYP,"Manhattan, NY",AFH,SUB,2010-04-14,4,"Brey, Carter",10189
2009,"Gergiev, Valery",NYP,"Manhattan, NY",AFH,SUB,2010-04-21,1,None,10191
2009,"Gergiev, Valery",NYP,"Manhattan, NY",AFH,SUB,2010-04-24,1,Chorus of the Mariinsky Theatre,10192
2009,"Gergiev, Valery",NYP,"Manhattan, NY",AFH,SUB,2010-04-28,1,"Kavakos, Leonidas 8",10193
2009,"Gergiev, Valery",NYP,"Manhattan, NY",AFH,SUB,2010-04-30,1,"Irons, Jeremy 6",10194
2009,"Gilbert, Alan",NYP,"Seoul, KOREA",SAC,T,2009-10-13,1,"Zimmermann, Frank Peter",10195
2009,"Boico, Daniel",NYP,"Manhattan, NY",AFH,Y,2010-03-06,1,"Wiprud, Theodore 5",10196
2009,"Gergiev, Valery",NYP,"Manhattan, NY",AFH,SUB,2010-05-05,1,"Matsuev, Denis 2",10197
2009,"Gergiev, Valery",NYP,"Manhattan, NY",AFH,SUB,2010-05-07,2,"Volodin, Alexei",10198
2009,"Gergiev, Valery",MUS,"Manhattan, NY",AFH,FC,2010-05-02,1,"Baldwin, Alec 32",10199
2009,"Gilbert, Alan",NYP,"Newark, NJ",PRU,RO,2010-06-25,1,"Brewer, Christine 6",10200
2008,None,MUS,"Manhattan, NY",MET,C,2009-05-12,1,"Hodges, Nicolas 5",10201
2009,"Tovey, Bramwell",NYP,"Manhattan, NY",AFH,SC,2010-06-29,1,"Simonyan, Mikhail",10202
2009,"Masur, Kurt",NYP,"Manhattan, NY",AFH,SUB,2010-05-12,4,None,10204
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,Young People's Concerts for Schools,2010-05-19,2,"Wiprud, Theodore 3",10205
2009,"Gilbert, Alan",NYP,"Manhattan, NY",SJD,SJD,2010-05-31,1,None,10206
2009,"Davis, Andrew",NYP,"Manhattan, NY",AFH,SUB,2010-06-03,3,"Graham, Susan 2",10207
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-06-10,4,"Batiashvili, Lisa",10208
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SMC,2010-06-12,1,"Staples, Sheryl 6",10209
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-06-17,3,"Hardenberger, Hakan",10210
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-06-23,3,"Brewer, Christine 6",10211
2009,"Gilbert, Alan",NYP,"Tokyo, JAPAN",SUN,T,2009-10-09,1,"Zimmermann, Frank Peter",10212
2009,"Lindberg, Magnus",NYP,"Manhattan, NY",SYM,NME,2009-12-17,2,None,10213
2009,"Gilbert, Alan",NYP,"Manhattan, NY",SYM,NME,2010-04-16,2,"Hampson, Thomas",10214
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-05-27,1,"Fitch, Douglas 22",10215
2008,None,MUS,"Manhattan, NY",KAP,C,2008-12-13,1,"Shelton, Lucy 7",10216
2009,None,NYE,"Manhattan, NY",MRK,C,2009-12-13,1,"Tsypin, Vladimir 8",10217
2009,"Boico, Daniel",NYP,"Manhattan, NY",AFH,NS,2009-12-02,1,"Perlman, Itzhak",10218
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,RHC,2010-03-03,1,"Wang, Liang 4",10219
2009,"Gemignani, Paul",NYP,"Manhattan, NY",AFH,PFB,2010-03-15,1,"Price, Lonny 34",10220
2009,None,NYE,"Manhattan, NY",MRK,C,2010-01-10,1,"Ba, Duoming 11",10221
2009,None,NYE,"Manhattan, NY",MRK,C,2010-02-21,1,"Rabinova, Anna 15",10222
2008,None,MUS,"Manhattan, NY",GEO,PAT,2009-01-28,1,"Martinez [Martínez] Forteza, Pascual",10223
2008,"Gier, Delta David",NYP,"Manhattan, NY",AFH,Young People's Concerts for Schools,2009-02-11,1,"Martinez, Margarita 8",10224
2008,"Gier, Delta David",NYP,"Manhattan, NY",AFH,Young People's Concerts for Schools,2009-02-12,1,"Martinez, Margarita 8",10225
2008,"Gier, Delta David",NYP,"Manhattan, NY",AFH,Young People's Concerts for Schools,2009-02-13,2,"Martinez, Margarita 7",10226
1989,"Mehta, Zubin",MUS,"Manhattan, NY",BRU,C,1990-08-21,1,"Baxtresser, Jeanne 12",10227
2009,None,MUS,"Staten Island, NY",CUNY,C,2009-11-16,1,"Staples, Sheryl 7",10237
2007,None,MUS,"Manhattan, NY",ROS,PAT,2008-05-19,1,"Ziskel, Yulia 2",10238
2007,None,PRE,"Manhattan, NY",STR,PAT,2008-06-02,1,"Ohlsson, Garrick",10239
2008,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,HN,2009-03-19,1,PercaDu 2,10255
2008,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,HN,2009-03-20,1,PercaDu 2,10267
2008,"Mehta, Zubin",NYP,"Manhattan, NY",AFH,HN,2009-03-21,1,PercaDu 2,10279
2007,None,MUS,"Manhattan, NY",KAP,PAT,2008-04-02,1,"Rabinova, Anna 5",10280
2008,"Gilbert, Alan",NYP,"Bronx, NY",VCP,P,2009-07-16,1,None,10281
2008,"Gilbert, Alan",NYP,"Staten Island, NY",CFA,FIC,2009-07-18,2,None,10282
2008,None,MUS,"Manhattan, NY",KAP,PAT,2008-10-06,1,"Kim, Lisa 4",10337
2009,"Gilbert, Alan",NYP,"Seoul, KOREA",SAC,T,2009-10-12,1,"Choi, Ye-Eun",10338
2009,"Gilbert, Alan",NYP,Singapore,ESP,T,2009-10-20,1,"Ax, Emanuel",10339
2009,"Gilbert, Alan",NYP,"Abu Dhabi, UNITED ARAB EMIRATES",EMI,T,2009-10-23,1,"Ax, Emanuel",10340
2009,"Holtan, Timothy J.",MUS,"Manhattan, NY",AFH,Holiday Brass,2009-12-13,1,New York Philharmonic Principal Brass Quintet,10342
2009,"Gilbert, Alan",NYP,"Paris, FRANCE",SAL,T,2010-02-01,1,"Bronfman, Yefim",10343
2009,"Tovey, Bramwell 2",NYP,"Manhattan, NY",AFH,SC,2010-07-01,1,United States Military Academy Band,10360
2009,None,NYE,"Manhattan, NY",MRK,C,2010-03-14,1,"Laskowski, Kim 16",10361
2009,"Tovey, Bramwell",NYP,"Manhattan, NY",AFH,SC,2010-07-06,2,"Cabell, Nicole",10362
2009,"Tovey, Bramwell",NYP,"Manhattan, NY",AFH,SC,2010-07-08,1,"Gavrylyuk, Alexander",10363
2009,"Boreyko, Andrey 2",NYP,"Manhattan, NY",CPG,P,2010-07-13,1,Shanghai Symphony Orchestra 4,10364
2009,"Boreyko, Andrey",NYP,"Queens, NY",CUN,P,2010-07-15,2,None,10365
2009,"Boreyko, Andrey",NYP,"Manhattan, NY",CPG,P,2010-07-14,1,"Marsalis, Branford",10366
2009,"Gilbert, Alan",NYP,"Vail, CO",GRF,T,2010-07-23,1,"Biss, Jonathan",10368
2009,"Gilbert, Alan",NYP,"Vail, CO",GRF,T,2010-07-24,1,"Hadelich, Augustin",10369
2009,"Gilbert, Alan",NYP,"Vail, CO",GRF,T,2010-07-25,1,"Brey, Carter",10370
2009,"Tovey, Bramwell 2",NYP,"Vail, CO",GRF,T,2010-07-28,1,"Cabell, Nicole",10371
2009,"Boreyko, Andrey",NYP,"Vail, CO",GRF,T,2010-07-29,1,"Marsalis, Branford",10372
2009,"Tovey, Bramwell",NYP,"Vail, CO",GRF,T,2010-07-30,1,"Gavrylyuk, Alexander",10373
2009,None,MUS,"Manhattan, NY",MRK,VY,2010-02-28,3,"Rabinova, Anna 9",10374
2009,None,MUS,"Manhattan, NY",MRK,VY,2010-04-11,3,"Simon, Fiona 10",10375
2009,None,MUS,"Manhattan, NY",MRK,VY,2010-05-09,3,"Young, Rebecca 10",10376
2009,None,NYE,"Manhattan, NY",MRK,C,2010-05-16,1,"Smith, Philip 9",10377
2009,None,MUS,"Manhattan, NY",MET,C,2010-01-17,1,"Bronfman, Yefim 5",10378
2008,"Zinman, David",NYP,"Manhattan, NY",AFH,SUB,2009-05-16,1,"Tetzlaff, Christian",10379
2008,"Gilbert, Alan",MUS,"Manhattan, NY",ALI,S,2009-05-11,1,None,10441
2009,"Gilbert, Alan",NYP,"Al Ain, UNITED ARAB EMIRATES",JAH,T,2009-10-24,1,"Zimmermann, Frank Peter",10442
2009,"Fisch, Asher",NYP,"Manhattan, NY",CH,NS,2009-09-12,1,"Anastasio, Trey",10443
2009,"Fisch, Asher",NYP,"Manhattan, NY",CH,NS,2009-09-08,3,"Bocelli, Andrea",10444
2008,None,MUS,"Manhattan, NY",MJW,PAT,2008-10-29,1,"Kim, Michelle 3",10445
2008,None,MUS,"Manhattan, NY",RUB,PAT,2008-11-18,1,"Dicterow, Glenn 2",10446
2008,None,MUS,"Manhattan, NY",KAP,PAT,2008-12-01,1,"Nuccio, Mark 2",10447
2006,"Sperling, Ted",MEM,"Manhattan, NY",AFH,SUB,2006-12-31,1,"McDonald, Audra 5",10481
2009,"Gilbert, Alan",NYP,"Hanoi, VIETNAM",HOP,T,2009-10-16,1,"Ax, Emanuel",10483
2009,"Gilbert, Alan",NYP,"Hanoi, VIETNAM",HOP,T,2009-10-17,1,"Zimmermann, Frank Peter",10484
2009,"Boico, Daniel",MUS,"Abu Dhabi, UNITED ARAB EMIRATES",EMI,TY,2009-10-24,1,"Wiprud, Theodore 2",10485
2008,"Tovey, Bramwell",NYP,"Manhattan, NY",AFH,SC,2009-07-04,1,"Hamelin, Marc-André",10488
2009,None,NYE,"Manhattan, NY",MRK,C,2009-11-15,1,"Martinez [Martínez] Forteza, Pascual",10489
2009,None,MUS,"Manhattan, NY",MET,C,2010-05-09,1,"Volodin, Alexei 5",10494
2009,None,MUS,"Dallas, TX",CS,C,2009-09-01,1,"Kim, Michelle 4",10495
2008,"Tovey, Bramwell",NYP,"Manhattan, NY",AFH,SC,2009-07-10,1,"Graves, Denyce",10505
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2009-09-25,1,"Zimmermann, Frank Peter",10574
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,F,2010-07-20,1,"Komsi, Anu 24",10575
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2009-09-26,1,"Zimmermann, Frank Peter",10577
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,NS,2009-10-30,2,"Ax, Emanuel",10578
2009,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SMC,2009-10-31,1,"Ax, Emanuel 5",10579
2009,"Gilbert, Alan",NYP,Singapore,ESP,T,2009-10-19,1,"Zimmermann, Frank Peter",10584
2010,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-09-22,1,Jazz at Lincoln Center Orchestra with Wynton Marsalis,10594
2010,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-09-23,4,"Perlman, Itzhak",10595
2010,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-09-29,3,None,10596
2010,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-10-07,3,"Bell, Joshua 9",10597
2010,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-10-14,2,"Zukerman, Pinchas",10598
2010,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-11-10,2,"Robinson, Twyla 8",10599
2010,"Gilbert, Alan",NYP,"Manhattan, NY",CH,S,2010-11-12,1,Midori,10600
2010,"Francis, Michael 2",NYP,"Manhattan, NY",AFH,SUB,2010-11-18,4,"Mutter, Anne-Sophie",10601
2010,"Gilbert, Alan",NYP,"Manhattan, NY",SYM,NME,2010-11-19,1,"Hannigan, Barbara 2",10602
2010,"Fruhbeck de Burgos, Rafael",NYP,"Manhattan, NY",AFH,SUB,2010-11-26,1,"Kavakos, Leonidas 2",10603
2010,"Fruhbeck de Burgos, Rafael",NYP,"Manhattan, NY",AFH,SUB,2010-11-30,1,New York Choral Artists,10604
2010,"Fruhbeck de Burgos, Rafael",NYP,"Manhattan, NY",AFH,SMC,2010-11-27,1,"Kavakos, Leonidas 6",10605
2010,"Boico, Daniel",NYP,"Manhattan, NY",AFH,Y,2010-12-04,1,"Wiprud, Theodore 8",10606
2010,"Davis, Colin",NYP,"Manhattan, NY",AFH,SUB,2010-12-09,3,"Szeps-Znaider, Nikolaj 5",10607
2010,"Labadie, Bernard",NYP,"Manhattan, NY",AFH,SUB,2010-12-14,5,"Gauvin, Karina 11",10608
2010,"Gilbert, Alan",NYP,"Manhattan, NY",MET,NME,2010-12-17,1,"Schaefer, John",10609
2010,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2010-12-28,3,"Staples, Sheryl 6",10610
2010,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,NYE,2010-12-31,1,"Lang, Lang",10611
2010,"Gilbert, Alan",NYP,"Manhattan, NY",AFH,SUB,2011-01-06,3,"Hampson, Thomas 3",10612
2010,"Dohnanyi, Christoph von",NYP,"Manhattan, NY",AFH,SUB,2011-01-13,3,"Bronfman, Yefim",10613
2010,"Dohnanyi, Christoph von",NYP,"Manhattan, NY",AFH,RHC,2011-01-19,1,"Lupu, Radu",10614
2010,"Dohnanyi, Christoph von",NYP,"Manhattan, NY",AFH,SUB,2011-01-21,2,"Lupu, Radu",10615
2010,"Dohnanyi, Christoph von",NYP,"Manhattan, NY",AFH,SUB,2011-01-20,1,None,10616
2010,"Boico, Daniel",NYP,"Manhattan, NY",AFH,Y,2011-01-15,1,"Wiprud, Theodore 3",10617
